12228|125|AW00012228||Mayra|D|Martinez|mayra17@adventure-works.com|Bachelors
12229|149|AW00012229||Kari||Gomez|kari22@adventure-works.com|Partial College
12230|132|AW00012230||Wesley||Zheng|wesley19@adventure-works.com|Partial College
12231|161|AW00012231||Isabelle|C|Patterson|isabelle9@adventure-works.com|Partial College
12232|160|AW00012232||Sean|E|Hernandez|sean51@adventure-works.com|Partial College
12233|254|AW00012233||Jerry|D|Yuan|jerry7@adventure-works.com|Partial College
12234|211|AW00012234||Clarence|L|Zeng|clarence15@adventure-works.com|Partial College
12235|235|AW00012235||Donna||Rai|donna15@adventure-works.com|Graduate Degree
12236|132|AW00012236||Kendra|H|Gill|kendra13@adventure-works.com|Partial College
12237|133|AW00012237||Ruth||Madan|ruth12@adventure-works.com|Partial College
12238|172|AW00012238||Monica||Raman|monica12@adventure-works.com|Bachelors
12239|254|AW00012239||Alberto||Ramos|alberto17@adventure-works.com|Bachelors
12240|8|AW00012240||Clayton|D|Sharma|clayton27@adventure-works.com|Partial College
12241|19|AW00012241||Kristine||Sandberg|kristine21@adventure-works.com|Partial College
12242|29|AW00012242||Gilbert||Liang|gilbert14@adventure-works.com|Partial College
12243|34|AW00012243||Kristy||Rubio|kristy19@adventure-works.com|Partial College
12244|14|AW00012244||Amy|C|Huang|amy13@adventure-works.com|Bachelors
12245|14|AW00012245||Francisco|L|Gonzalez|francisco20@adventure-works.com|Partial College
12246|36|AW00012246||Shawn||Luo|shawn8@adventure-works.com|High School
12247|3|AW00012247||Brandy||Raman|brandy8@adventure-works.com|Bachelors
12248|34|AW00012248||Devin|L|Taylor|devin7@adventure-works.com|High School
12249|8|AW00012249||Jessie|A|Cai|jessie27@adventure-works.com|Bachelors
12250|20|AW00012250||Andrea||Collins|andrea26@adventure-works.com|High School
12251|22|AW00012251||Troy|M|Suri|troy0@adventure-works.com|Partial College
12252|21|AW00012252||Omar|L|Liu|omar4@adventure-works.com|Partial College
12253|12|AW00012253||Jenny|L|Sun|jenny15@adventure-works.com|Partial College
12254|222|AW00012254||Calvin||Deng|calvin1@adventure-works.com|Partial College
12255|180|AW00012255||Robyn|M|Alvarez|robyn3@adventure-works.com|Partial College
12256|212|AW00012256||Wendy||Ramos|wendy16@adventure-works.com|Partial College
12257|123|AW00012257||Ross|K|Ruiz|ross22@adventure-works.com|Graduate Degree
12258|144|AW00012258||Jamie||Li|jamie5@adventure-works.com|Graduate Degree
12259|230|AW00012259||Cindy|R|Madan|cindy7@adventure-works.com|Graduate Degree
12260|236|AW00012260||Melinda||Romero|melinda4@adventure-works.com|Graduate Degree
12261|186|AW00012261||Kaitlin||Sanchez|kaitlin19@adventure-works.com|High School
12262|234|AW00012262||Morgan|J|Sanchez|morgan47@adventure-works.com|Partial College
12263|259|AW00012263||Emmanuel|T|Garcia|emmanuel13@adventure-works.com|Partial College
12264|260|AW00012264||Bruce||Ashe|bruce27@adventure-works.com|Partial College
12265|219|AW00012265||Alan||Guo|alan21@adventure-works.com|High School
12266|160|AW00012266||Tiffany||Lin|tiffany7@adventure-works.com|Partial College
12267|211|AW00012267||Clifford||Garcia|clifford13@adventure-works.com|Partial College
12268|138|AW00012268||Edwin||Shan|edwin33@adventure-works.com|Graduate Degree
12269|185|AW00012269||Warren|F|Zheng|warren32@adventure-works.com|Graduate Degree
12270|153|AW00012270||Ebony||Ramos|ebony38@adventure-works.com|Graduate Degree
12271|251|AW00012271||Tyrone|C|Hernandez|tyrone3@adventure-works.com|Bachelors
12272|243|AW00012272||Justin|M|Alexander|justin16@adventure-works.com|Graduate Degree
12273|121|AW00012273||Nelson|M|Carlson|nelson17@adventure-works.com|Bachelors
12274|203|AW00012274||Javier|R|Torres|javier6@adventure-works.com|High School
12275|125|AW00012275||Adriana||Madan|adriana8@adventure-works.com|Partial College
12276|123|AW00012276||Alisha||Shan|alisha34@adventure-works.com|Bachelors
12277|237|AW00012277||Beth|A|Ortega|beth24@adventure-works.com|High School
12278|130|AW00012278||Meredith||Johnsen|meredith28@adventure-works.com|High School
12279|203|AW00012279||Mathew||Suarez|mathew15@adventure-works.com|Bachelors
12280|179|AW00012280||Theresa|H|Alvarez|theresa1@adventure-works.com|Bachelors
12281|263|AW00012281||Janelle||Sanchez|janelle17@adventure-works.com|Graduate Degree
12282|276|AW00012282||Nicolas|S|Tang|nicolas2@adventure-works.com|Graduate Degree
12283|231|AW00012283||Todd|C|Zeng|todd19@adventure-works.com|Partial College
12284|233|AW00012284||Cristina|J|Beck|cristina17@adventure-works.com|Bachelors
12285|221|AW00012285||Bethany||Chande|bethany18@adventure-works.com|Bachelors
12286|265|AW00012286||Nathan|M|Jenkins|nathan2@adventure-works.com|Graduate Degree
12287|241|AW00012287||Andre|E|Arun|andre6@adventure-works.com|Partial College
12288|265|AW00012288||Sara|A|Brooks|sara2@adventure-works.com|High School
12289|269|AW00012289||Joseph|T|Taylor|joseph15@adventure-works.com|High School
12290|187|AW00012290||Kaylee||Morris|kaylee15@adventure-works.com|High School
12291|115|AW00012291||Johnathan|E|Suri|johnathan1@adventure-works.com|Partial College
12292|229|AW00012292||Nicolas|R|Kumar|nicolas5@adventure-works.com|Bachelors
12293|233|AW00012293||Tammy|A|Garcia|tammy15@adventure-works.com|Bachelors
12294|254|AW00012294||Shane|L|Kovar|shane7@adventure-works.com|Bachelors
12295|216|AW00012295||Dwayne||Gomez|dwayne1@adventure-works.com|Partial High School
12296|211|AW00012296||Francisco|A|Sara|francisco11@adventure-works.com|High School
12297|131|AW00012297||Felicia||Blanco|felicia15@adventure-works.com|Partial College
12298|171|AW00012298||Crystal||Zeng|crystal1@adventure-works.com|Partial College
12299|274|AW00012299||Walter|G|Serrano|walter9@adventure-works.com|Graduate Degree
12300|180|AW00012300||Adriana|L|Gonzalez|adriana19@adventure-works.com|Partial College
12301|223|AW00012301||Nichole||Nara|nichole16@adventure-works.com|Bachelors
12302|131|AW00012302||Kevin||Coleman|kevin9@adventure-works.com|Bachelors
12303|250|AW00012303||Kristi||Alvarez|kristi1@adventure-works.com|Partial College
12304|253|AW00012304||Alejandro|A|Zhou|alejandro11@adventure-works.com|Partial College
12305|234|AW00012305||Xavier||Bailey|xavier83@adventure-works.com|Partial College
12306|120|AW00012306||Logan|A|Parker|logan27@adventure-works.com|Partial College
12307|226|AW00012307||Brad||She|brad1@adventure-works.com|High School
12308|184|AW00012308||Margaret||He|margaret25@adventure-works.com|High School
12309|235|AW00012309||Omar|R|Raje|omar34@adventure-works.com|Partial College
12310|239|AW00012310||Stacy||Munoz|stacy8@adventure-works.com|High School
12311|255|AW00012311||Stanley|E|Weber|stanley4@adventure-works.com|High School
12312|196|AW00012312||Jake||Zhao|jake10@adventure-works.com|Bachelors
12313|199|AW00012313||Jaime||Chande|jaime37@adventure-works.com|Bachelors
12314|119|AW00012314||Jill|J|Suarez|jill27@adventure-works.com|Bachelors
12315|246|AW00012315||Ann|S|Rodriguez|ann24@adventure-works.com|Partial College
12316|255|AW00012316||Alejandro|K|Luo|alejandro32@adventure-works.com|Partial College
12317|262|AW00012317||Carl|A|She|carl0@adventure-works.com|Bachelors
12318|271|AW00012318||Kristina||Schmidt|kristina10@adventure-works.com|Bachelors
12319|115|AW00012319||Shannon|D|Ye|shannon10@adventure-works.com|High School
12320|233|AW00012320||Cheryl|A|Alvarez|cheryl6@adventure-works.com|Partial College
12321|211|AW00012321||Rosa|K|Hu|rosa20@adventure-works.com|Partial High School
12322|211|AW00012322||Kari|V|Mehta|kari14@adventure-works.com|High School
12323|219|AW00012323||Lawrence|S|Alonso|lawrence6@adventure-works.com|High School
12324|147|AW00012324||Dale||Lal|dale7@adventure-works.com|High School
12325|244|AW00012325||Gloria|A|Martin|gloria3@adventure-works.com|High School
12326|279|AW00012326||Glenn|A|Zhou|glenn9@adventure-works.com|Partial College
12327|156|AW00012327||Edwin|W|Liang|edwin17@adventure-works.com|Partial College
12328|250|AW00012328||Eugene||Zhao|eugene14@adventure-works.com|High School
12329|278|AW00012329||Bonnie||Shan|bonnie16@adventure-works.com|Partial College
12330|144|AW00012330||Preston|M|Raman|preston11@adventure-works.com|Partial College
12331|185|AW00012331||Meagan|J|Chandra|meagan2@adventure-works.com|Partial High School
12332|193|AW00012332||Andres|A|Nara|andres14@adventure-works.com|High School
12333|190|AW00012333||Terrance|V|Rodriguez|terrance17@adventure-works.com|High School
12334|250|AW00012334||Roy||Jimenez|roy26@adventure-works.com|High School
12335|267|AW00012335||Francisco|W|Ashe|francisco7@adventure-works.com|High School
12336|261|AW00012336||Wyatt||Price|wyatt52@adventure-works.com|Graduate Degree
12337|6|AW00012337||Dustin||Goldstein|dustin20@adventure-works.com|Bachelors
12338|38|AW00012338||Monica|G|Vance|monica4@adventure-works.com|Bachelors
12339|29|AW00012339||Clayton||Jai|clayton29@adventure-works.com|Bachelors
12340|21|AW00012340||Stacy|L|Diaz|stacy4@adventure-works.com|Bachelors
12341|5|AW00012341||Katie|P|Kumar|katie10@adventure-works.com|Bachelors
12342|18|AW00012342||Morgan|L|Young|morgan22@adventure-works.com|Bachelors
12343|9|AW00012343||Gloria||Ruiz|gloria4@adventure-works.com|Bachelors
12344|3|AW00012344||Dominique||Perez|dominique18@adventure-works.com|Bachelors
12345|27|AW00012345||Alison|J|Raje|alison14@adventure-works.com|Bachelors
12346|15|AW00012346||Wesley||Gao|wesley15@adventure-works.com|Bachelors
12347|40|AW00012347||Summer|D|Madan|summer6@adventure-works.com|Bachelors
12348|6|AW00012348||Jimmy|D|Vazquez|jimmy18@adventure-works.com|Bachelors
12349|15|AW00012349||Lacey|W|Yuan|lacey41@adventure-works.com|Bachelors
12350|34|AW00012350||Logan||Hernandez|logan44@adventure-works.com|Bachelors
12351|39|AW00012351||Cara||Zhang|cara0@adventure-works.com|High School
12352|12|AW00012352||Ramon|D|Zhang|ramon0@adventure-works.com|High School
12353|24|AW00012353||Joe||Ramos|joe41@adventure-works.com|Partial College
12354|34|AW00012354||Lance|C|Ortega|lance22@adventure-works.com|Partial College
12355|19|AW00012355||Monique|C|Ortega|monique18@adventure-works.com|Partial High School
12356|13|AW00012356||Julia|L|Wood|julia68@adventure-works.com|Bachelors
12357|29|AW00012357||Susan|C|Lu|susan21@adventure-works.com|High School
12358|9|AW00012358||Lacey|T|Raje|lacey4@adventure-works.com|Partial High School
12359|9|AW00012359||Veronica|R|Raman|veronica13@adventure-works.com|Graduate Degree
12360|12|AW00012360||Mario|J|Goel|mario18@adventure-works.com|Partial College
12361|22|AW00012361||Dana|C|Diaz|dana19@adventure-works.com|Partial High School
12362|335|AW00012362||Thomas||Harrison|thomas25@adventure-works.com|Bachelors
12363|51|AW00012363||Kayla|D|Thompson|kayla16@adventure-works.com|Graduate Degree
12364|632|AW00012364||Erin||Rogers|erin23@adventure-works.com|Bachelors
12365|611|AW00012365||Alex|C|Evans|alex27@adventure-works.com|Bachelors
12366|607|AW00012366||Stephanie|R|Cox|stephanie16@adventure-works.com|Bachelors
12367|243|AW00012367||Trinity|L|Townsend|trinity4@adventure-works.com|Partial High School
12368|184|AW00012368||Rodney|L|Rubio|rodney15@adventure-works.com|Partial High School
12369|36|AW00012369||Terrence||Lal|terrence8@adventure-works.com|Bachelors
12370|15|AW00012370||Preston||Perez|preston19@adventure-works.com|Bachelors
12371|14|AW00012371||Stefanie||Subram|stefanie10@adventure-works.com|Bachelors
12372|22|AW00012372||Darren||Prasad|darren12@adventure-works.com|Bachelors
12373|209|AW00012373||Isaac|G|Gray|isaac5@adventure-works.com|Partial College
12374|185|AW00012374||Marie||Kapoor|marie5@adventure-works.com|Partial High School
12375|226|AW00012375||Jarrod||Raman|jarrod12@adventure-works.com|Partial High School
12376|254|AW00012376||Holly|E|Perez|holly19@adventure-works.com|Partial High School
12377|155|AW00012377||Christopher||Miller|christopher6@adventure-works.com|Partial High School
12378|121|AW00012378||Brianna|P|Sanchez|brianna25@adventure-works.com|Partial College
12379|147|AW00012379||Bridget|E|Chande|bridget17@adventure-works.com|Partial College
12380|231|AW00012380||Omar|C|Yuan|omar26@adventure-works.com|High School
12381|251|AW00012381||Johnny|G|Lal|johnny9@adventure-works.com|Bachelors
12382|252|AW00012382||Tamara||Chen|tamara33@adventure-works.com|Partial High School
12383|197|AW00012383||Albert|M|Gomez|albert4@adventure-works.com|High School
12384|168|AW00012384||Jacquelyn|C|Gutierrez|jacquelyn11@adventure-works.com|Bachelors
12385|229|AW00012385||Tara||Raji|tara22@adventure-works.com|Bachelors
12386|117|AW00012386||Katherine|S|Perry|katherine33@adventure-works.com|Partial High School
12387|190|AW00012387||Meredith|M|Vazquez|meredith38@adventure-works.com|High School
12388|168|AW00012388||Casey|G|Kumar|casey8@adventure-works.com|High School
12389|215|AW00012389||Albert|D|Jiménez|albert8@adventure-works.com|High School
12390|140|AW00012390||Denise|L|Martinez|denise18@adventure-works.com|Partial College
12391|241|AW00012391||Olivia|L|Kelly|olivia46@adventure-works.com|Partial College
12392|237|AW00012392||Nichole|K|Nath|nichole18@adventure-works.com|Partial High School
12393|223|AW00012393||Brenda|V|Sai|brenda9@adventure-works.com|Partial High School
12394|268|AW00012394||Erika||Serrano|erika14@adventure-works.com|Partial High School
12395|207|AW00012395||Kyle|K|Carter|kyle39@adventure-works.com|High School
12396|120|AW00012396||Susan|E|Yang|susan14@adventure-works.com|High School
12397|173|AW00012397||Shaun|K|Chapman|shaun17@adventure-works.com|Partial College
12398|187|AW00012398||Ashley|H|Clark|ashley20@adventure-works.com|Partial College
12399|156|AW00012399||Henry|L|Chapman|henry4@adventure-works.com|Partial College
12400|144|AW00012400||Andy|F|Martin|andy5@adventure-works.com|Partial College
12401|120|AW00012401||Kimberly||Rivera|kimberly19@adventure-works.com|Partial College
12402|255|AW00012402||Albert||Moreno|albert9@adventure-works.com|Partial College
12403|273|AW00012403||Henry||Young|henry24@adventure-works.com|Partial College
12404|278|AW00012404||Krystal|S|Liang|krystal17@adventure-works.com|Partial College
12405|261|AW00012405||Cole||Sanchez|cole18@adventure-works.com|Partial College
12406|119|AW00012406||Ross||Gutierrez|ross29@adventure-works.com|Graduate Degree
12407|139|AW00012407||Shawn||Raji|shawn23@adventure-works.com|Graduate Degree
12408|175|AW00012408||Jon|M|Lu|jon31@adventure-works.com|Graduate Degree
12409|368|AW00012409||Savannah|E|Hill|savannah35@adventure-works.com|Partial College
12410|300|AW00012410||Mariah||Richardson|mariah34@adventure-works.com|Partial College
12411|311|AW00012411||Kevin||Alexander|kevin21@adventure-works.com|Partial College
12412|315|AW00012412||Mackenzie|K|Wright|mackenzie41@adventure-works.com|Graduate Degree
12413|631|AW00012413||James|L|Gonzales|james32@adventure-works.com|Graduate Degree
12414|546|AW00012414||Ethan|A|Lal|ethan25@adventure-works.com|Graduate Degree
12415|552|AW00012415||Brianna|G|Richardson|brianna36@adventure-works.com|Graduate Degree
12416|298|AW00012416||Veronica|S|Martinez|veronica19@adventure-works.com|Graduate Degree
12417|307|AW00012417||Alexis|A|Bryant|alexis41@adventure-works.com|Graduate Degree
12418|539|AW00012418||Robert||Hernandez|robert60@adventure-works.com|High School
12419|611|AW00012419||Destiny|A|Bell|destiny30@adventure-works.com|Bachelors
12420|545|AW00012420||Spencer|V|Hayes|spencer25@adventure-works.com|Bachelors
12421|345|AW00012421||Cameron|A|Hughes|cameron6@adventure-works.com|Bachelors
12422|627|AW00012422||Hailey|C|Evans|hailey43@adventure-works.com|Bachelors
12423|631|AW00012423||Sarah||Thompson|sarah17@adventure-works.com|Partial High School
12424|638|AW00012424||Rebecca|M|Mitchell|rebecca13@adventure-works.com|High School
12425|644|AW00012425||Brandon|C|White|brandon33@adventure-works.com|High School
12426|334|AW00012426||Cody||Cox|cody11@adventure-works.com|Partial College
12427|359|AW00012427||Kimberly|C|Stewart|kimberly24@adventure-works.com|Partial College
12428|361|AW00012428||Sean|K|Morris|sean26@adventure-works.com|Partial College
12429|311|AW00012429||Melvin||Black|melvin19@adventure-works.com|Partial College
12430|66|AW00012430||Kaitlyn|L|Thompson|kaitlyn38@adventure-works.com|Partial College
12431|66|AW00012431||Wyatt|R|Thomas|wyatt11@adventure-works.com|Partial College
12432|325|AW00012432||Nathan||Clark|nathan53@adventure-works.com|Partial College
12433|361|AW00012433||Antonio|E|Price|antonio0@adventure-works.com|Partial College
12434|642|AW00012434||Thomas|M|Kumar|thomas31@adventure-works.com|Partial College
12435|297|AW00012435||Christy||Zhou|christy8@adventure-works.com|Partial College
12436|612|AW00012436||Albert|A|Diaz|albert5@adventure-works.com|Partial College
12437|548|AW00012437||Jeremy||Young|jeremy8@adventure-works.com|Partial College
12438|310|AW00012438||Bailey||Rogers|bailey17@adventure-works.com|Graduate Degree
12439|536|AW00012439||Megan|J|Bennett|megan51@adventure-works.com|Partial College
12440|301|AW00012440||Francisco|A|Chandra|francisco3@adventure-works.com|Partial College
12441|299|AW00012441||Trevor||Simmons|trevor15@adventure-works.com|Partial College
12442|301|AW00012442||Allison||Richardson|allison8@adventure-works.com|Partial College
12443|301|AW00012443||Garrett||James|garrett3@adventure-works.com|Partial College
12444|53|AW00012444||Mackenzie||Phillips|mackenzie28@adventure-works.com|Partial College
12445|546|AW00012445||Cameron|T|Taylor|cameron49@adventure-works.com|Partial College
12446|331|AW00012446||Jasmine|M|Hall|jasmine21@adventure-works.com|Partial College
12447|60|AW00012447||Carson|A|Hayes|carson22@adventure-works.com|Partial College
12448|543|AW00012448||Hailey||Cox|hailey11@adventure-works.com|Graduate Degree
12449|60|AW00012449||Dylan|J|Brown|dylan39@adventure-works.com|Graduate Degree
12450|329|AW00012450||Cody|K|Cook|cody21@adventure-works.com|Graduate Degree
12451|68|AW00012451||Anna|K|Simmons|anna40@adventure-works.com|Graduate Degree
12452|641|AW00012452||Sean||Sanchez|sean25@adventure-works.com|Graduate Degree
12453|552|AW00012453||Madison||Bennett|madison36@adventure-works.com|Graduate Degree
12454|611|AW00012454||Samuel|K|Griffin|samuel20@adventure-works.com|Graduate Degree
12455|339|AW00012455||Benjamin||Lewis|benjamin58@adventure-works.com|Graduate Degree
12456|612|AW00012456||Thomas||Chen|thomas28@adventure-works.com|Graduate Degree
12457|536|AW00012457||Misty|H|Rai|misty19@adventure-works.com|Graduate Degree
12458|155|AW00012458||Veronica|A|Sanchez|veronica22@adventure-works.com|Bachelors
12459|260|AW00012459||Stefanie|L|Rodriguez|stefanie17@adventure-works.com|Bachelors
12460|257|AW00012460||Dominique||Malhotra|dominique4@adventure-works.com|Bachelors
12461|147|AW00012461||Ruth|A|Suri|ruth6@adventure-works.com|Graduate Degree
12462|178|AW00012462||Levi|J|Suri|levi0@adventure-works.com|Graduate Degree
12463|236|AW00012463||Todd||Huang|todd7@adventure-works.com|Graduate Degree
12464|220|AW00012464||Jared||Cook|jared23@adventure-works.com|High School
12465|239|AW00012465||Cassandra|P|Patel|cassandra3@adventure-works.com|Partial College
12466|221|AW00012466||Willie|D|He|willie17@adventure-works.com|Partial College
12467|196|AW00012467||Jennifer|L|Jones|jennifer31@adventure-works.com|Partial College
12468|200|AW00012468||Wayne||Nath|wayne21@adventure-works.com|Bachelors
12469|160|AW00012469||Shane|D|Srini|shane12@adventure-works.com|High School
12470|164|AW00012470||Barbara|R|He|barbara27@adventure-works.com|High School
12471|155|AW00012471||Lacey||Zeng|lacey35@adventure-works.com|Bachelors
12472|215|AW00012472||Jeffery|C|Zhang|jeffery0@adventure-works.com|Bachelors
12473|277|AW00012473||Sergio||Sai|sergio6@adventure-works.com|Bachelors
12474|226|AW00012474||Tammy||Chandra|tammy2@adventure-works.com|Bachelors
12475|161|AW00012475||Logan|A|Carter|logan36@adventure-works.com|Partial High School
12476|260|AW00012476||Rodney|R|Jimenez|rodney1@adventure-works.com|High School
12477|197|AW00012477||Robin|J|Gill|robin10@adventure-works.com|High School
12478|155|AW00012478||Ruben||Mehta|ruben15@adventure-works.com|High School
12479|131|AW00012479||Priscilla|J|Tang|priscilla3@adventure-works.com|Bachelors
12480|187|AW00012480||Meredith||Alvarez|meredith27@adventure-works.com|Partial High School
12481|152|AW00012481||Victor|L|Diaz|victor4@adventure-works.com|Partial High School
12482|225|AW00012482||Jerome||Browning|jerome14@adventure-works.com|Partial High School
12483|189|AW00012483||Amanda||Perez|amanda55@adventure-works.com|High School
12484|147|AW00012484||Lori||Suarez|lori19@adventure-works.com|High School
12485|180|AW00012485||Veronica|J|Subram|veronica14@adventure-works.com|High School
12486|274|AW00012486||Kristen|D|Ye|kristen8@adventure-works.com|High School
12487|135|AW00012487||Willie||Zhu|willie12@adventure-works.com|High School
12488|208|AW00012488||Jay||Garcia|jay21@adventure-works.com|High School
12489|211|AW00012489||Wayne|T|Rai|wayne20@adventure-works.com|Bachelors
12490|201|AW00012490||Trisha|C|He|trisha13@adventure-works.com|Bachelors
12491|262|AW00012491||Alvin||Huang|alvin7@adventure-works.com|Bachelors
12492|269|AW00012492||Brittany||Price|brittany0@adventure-works.com|Graduate Degree
12493|121|AW00012493||Dwayne|C|Vazquez|dwayne14@adventure-works.com|Bachelors
12494|209|AW00012494||Abby||Sandberg|abby7@adventure-works.com|Partial College
12495|131|AW00012495||Lucas|L|Miller|lucas19@adventure-works.com|Partial College
12496|238|AW00012496||Melanie|C|Cox|melanie36@adventure-works.com|Bachelors
12497|174|AW00012497||Ashlee|M|Kumar|ashlee14@adventure-works.com|Bachelors
12498|147|AW00012498||Eduardo|L|Diaz|eduardo65@adventure-works.com|Bachelors
12499|150|AW00012499||Heather|R|Wang|heather1@adventure-works.com|High School
12500|172|AW00012500||Kathleen|M|Vazquez|kathleen16@adventure-works.com|Partial College
12501|161|AW00012501||Cory|E|Sai|cory4@adventure-works.com|Partial College
12502|264|AW00012502||Darren||Sanchez|darren21@adventure-works.com|Partial College
12503|279|AW00012503||Casey|D|Shen|casey2@adventure-works.com|Partial College
12504|239|AW00012504||Arthur|A|Gutierrez|arthur35@adventure-works.com|Bachelors
12505|269|AW00012505||Dalton|J|Martin|dalton13@adventure-works.com|Bachelors
12506|274|AW00012506||Preston|J|Sanchez|preston18@adventure-works.com|Bachelors
12507|161|AW00012507||Ian||Bell|ian81@adventure-works.com|Partial College
12508|234|AW00012508||Nichole||Anand|nichole22@adventure-works.com|Bachelors
12509|221|AW00012509||Marc||Ferrier|marc12@adventure-works.com|Bachelors
12510|205|AW00012510||Roberto||Sanz|roberto18@adventure-works.com|Bachelors
12511|197|AW00012511||Grant||Chander|grant17@adventure-works.com|Partial College
12512|164|AW00012512||Carolyn|A|Gomez|carolyn23@adventure-works.com|Partial College
12513|269|AW00012513|Mr.|Austin||Thompson|austin31@adventure-works.com|Partial College
12514|203|AW00012514||Lacey|C|Becker|lacey9@adventure-works.com|Partial College
12515|189|AW00012515||Shelby||Bailey|shelby16@adventure-works.com|Partial College
12516|145|AW00012516||Shawna|H|Chander|shawna16@adventure-works.com|Partial College
12517|133|AW00012517||Alexa||Watson|alexa0@adventure-works.com|Partial College
12518|161|AW00012518||Jacquelyn||Dominguez|jacquelyn13@adventure-works.com|Partial College
12519|265|AW00012519||Casey||Gutierrez|casey34@adventure-works.com|Partial College
12520|208|AW00012520||Seth|R|Jackson|seth12@adventure-works.com|High School
12521|172|AW00012521||Meredith||Dominguez|meredith36@adventure-works.com|Partial High School
12522|222|AW00012522||Brandy||Sanchez|brandy16@adventure-works.com|High School
12523|200|AW00012523||Steve|C|Wagner|steve5@adventure-works.com|High School
12524|211|AW00012524||Kate||Shan|kate8@adventure-works.com|Partial College
12525|237|AW00012525||Chelsea||Rodriguez|chelsea21@adventure-works.com|Bachelors
12526|256|AW00012526||Michele|C|Suarez|michele53@adventure-works.com|Bachelors
12527|301|AW00012527||José||Rodriguez|josé81@adventure-works.com|Graduate Degree
12528|641|AW00012528||Devin|L|Wilson|devin5@adventure-works.com|Graduate Degree
12529|299|AW00012529||Isaiah|A|Allen|isaiah41@adventure-works.com|Graduate Degree
12530|64|AW00012530||Isabel|S|Coleman|isabel6@adventure-works.com|Partial College
12531|536|AW00012531||Autumn|I|Xu|autumn11@adventure-works.com|Partial College
12532|53|AW00012532||Jose|H|Carter|jose46@adventure-works.com|Graduate Degree
12533|644|AW00012533||Luis|T|Washington|luis12@adventure-works.com|Graduate Degree
12534|179|AW00012534||Katie||Shan|katie13@adventure-works.com|Graduate Degree
12535|161|AW00012535||Clifford|A|Kapoor|clifford1@adventure-works.com|Bachelors
12536|161|AW00012536||Javier||Dominguez|javier7@adventure-works.com|Bachelors
12537|200|AW00012537||Terrence||Luo|terrence6@adventure-works.com|Bachelors
12538|164|AW00012538||Paula||Blanco|paula18@adventure-works.com|Graduate Degree
12539|225|AW00012539||Marc|J|Dominguez|marc16@adventure-works.com|Graduate Degree
12540|265|AW00012540||Levi|S|Sara|levi9@adventure-works.com|Graduate Degree
12541|221|AW00012541||Jonathan|W|Zhang|jonathan23@adventure-works.com|Graduate Degree
12542|204|AW00012542||Preston|C|Patel|preston3@adventure-works.com|Graduate Degree
12543|213|AW00012543||Ruben||Alvarez|ruben28@adventure-works.com|Bachelors
12544|168|AW00012544||Bruce|E|Jordan|bruce1@adventure-works.com|Bachelors
12545|229|AW00012545||Marc|D|Ruiz|marc5@adventure-works.com|Partial College
12546|149|AW00012546||Clarence||Andersen|clarence28@adventure-works.com|Bachelors
12547|211|AW00012547||Bradley||Nara|bradley19@adventure-works.com|Bachelors
12548|155|AW00012548||Alexandra||Collins|alexandra46@adventure-works.com|Partial College
12549|193|AW00012549||Donna||Xie|donna3@adventure-works.com|Partial College
12550|262|AW00012550||Austin|M|Diaz|austin18@adventure-works.com|Partial College
12551|250|AW00012551||Julio||Ramos|julio18@adventure-works.com|Bachelors
12552|182|AW00012552||Bruce||Torres|bruce33@adventure-works.com|Bachelors
12553|219|AW00012553||Toni|C|Fernandez|toni16@adventure-works.com|Bachelors
12554|235|AW00012554||Barry|O|Rodriguez|barry19@adventure-works.com|Graduate Degree
12555|189|AW00012555||Edgar|K|Malhotra|edgar5@adventure-works.com|Bachelors
12556|162|AW00012556||Manuel|R|Kapoor|manuel1@adventure-works.com|Bachelors
12557|214|AW00012557||Phillip|A|Lopez|phillip18@adventure-works.com|Bachelors
12558|155|AW00012558||Amanda||Evans|amanda44@adventure-works.com|Bachelors
12559|252|AW00012559||Emmanuel|R|Lopez|emmanuel15@adventure-works.com|Bachelors
12560|256|AW00012560||Mandy|M|Gao|mandy16@adventure-works.com|Bachelors
12561|220|AW00012561||Trisha||Lin|trisha2@adventure-works.com|Partial College
12562|204|AW00012562||Kristina||Chandra|kristina2@adventure-works.com|Partial College
12563|236|AW00012563||Alejandro|L|Lin|alejandro10@adventure-works.com|Bachelors
12564|247|AW00012564||Marshall|E|Yang|marshall4@adventure-works.com|Bachelors
12565|198|AW00012565||Kendra|S|Gutierrez|kendra11@adventure-works.com|Partial College
12566|254|AW00012566||Omar||Yang|omar5@adventure-works.com|Bachelors
12567|261|AW00012567||Carmen|M|Arthur|carmen9@adventure-works.com|Bachelors
12568|269|AW00012568||Stacey||Ye|stacey10@adventure-works.com|Bachelors
12569|272|AW00012569||Kristin|C|Rai|kristin16@adventure-works.com|Graduate Degree
12570|20|AW00012570||Casey|W|Munoz|casey31@adventure-works.com|Partial College
12571|2|AW00012571||Jennifer||Green|jennifer17@adventure-works.com|Partial College
12572|29|AW00012572||Alisha||Chander|alisha40@adventure-works.com|Partial College
12573|6|AW00012573||Grant|R|Rai|grant19@adventure-works.com|Partial College
12574|15|AW00012574||Derek||Raje|derek12@adventure-works.com|Partial College
12575|19|AW00012575||Jaclyn|A|Shen|jaclyn25@adventure-works.com|Partial College
12576|35|AW00012576||Walter||Dominguez|walter6@adventure-works.com|Partial College
12577|5|AW00012577||Francis||Sanz|francis18@adventure-works.com|Partial College
